UniqueCASEID,WGTCDTR_D,VEHNO,VEHNO,FUELCAP1,FUELCAP2,FUELGT2,FUELLOC1,FUELLOC2,FUELTNK1,FUELTNK2,FUELTYP1,FUELTYP2,ORIGAVTW,PSU,RATWGT,STRATIF,WHEELBAS
84K42,Passenger Vehicle,1,1,2,0,0,2,0,2,0,1,0,150,42,6.124,K,267
84K48,6001-10000 Lbs,1,1,2,0,0,1,0,2,0,1,0,163,48,279.264,K,282
84K49,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,49,9.936,K,265
85B11,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,155,11,41.87,B,272
85D2,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,139,2,82.229,D,275
85D73,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,73,47.375,D,263
8.50E+07,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,15,147,6,95.822,E,270
8.50E+07,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,150,6,95.822,E,251
8.50E+09,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,156,8,395.111,E,274
85F75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,75,1215.028,F,262
85F75,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,143,75,1215.028,F,260
85F75,6000 lbs & Under,3,3,2,0,0,1,0,1,0,1,0,146,75,1215.028,F,258
85F76,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,76,11031.26,F,307
85F76,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,150,76,11031.26,F,272
85F79,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,79,159.619,F,266
85G41,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,164,41,1649.718,G,292
85G43,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,43,673.25,G,267
85G43,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,156,43,673.25,G,272
85G43,6000 lbs & Under,3,3,4,0,0,5,0,1,0,1,0,139,43,673.25,G,275
85H13,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,153,13,408.472,H,281
85H5,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,155,5,2605.166,H,267
85H72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,155,72,4676.847,H,282
85H72,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,152,72,4676.847,H,281
85H74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,74,592.406,H,272
85H82,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,144,82,481.993,H,250
85J47,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,47,74.182,J,265
85J47,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,155,47,74.182,J,274
85K45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,152,45,21.147,K,259
85K48,6000 lbs & Under,1,1,1,0,0,1,0,1,0,1,0,141,48,279.264,K,212
85K48,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,155,48,279.264,K,295
85K9,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,152,9,10.039,K,255
86A74,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,149,74,8.38,A,259
86B47,Passenger Vehicle,1,1,4,0,0,4,0,1,0,1,0,142,47,51.262,B,245
86B72,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,147,72,12.073,B,275
86B82,Passenger Vehicle,1,1,2,0,0,1,0,2,0,1,0,149,82,3.114,B,262
86D75,6000 lbs & Under,1,1,3,0,0,1,0,1,0,1,0,140,75,81.615,D,221
86D79,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,147,79,6.608,D,305
86D79,Passenger Vehicle,3,3,3,0,0,3,0,1,0,2,0,147,79,6.608,D,279
8.60E+43,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,142,42,308.832,E,272
8.60E+43,Passenger Vehicle,3,3,2,0,0,1,0,2,0,1,0,147,42,308.832,E,262
8.60E+06,6000 lbs & Under,1,1,4,0,0,1,0,2,0,1,0,162,5,508.67,E,303
86F11,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,147,11,818.786,F,273
86F11,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,146,11,818.786,F,260
86F2,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,165,2,373.69,F,353
86F8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,8,785.259,F,264
86F8,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,161,8,785.259,F,303
86H12,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,168,12,605.397,H,352
86H12,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,156,12,605.397,H,303
86H13,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,136,13,408.472,H,318
86H13,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,156,13,408.472,H,281
86H43,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,155,43,1083.232,H,272
86H43,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,151,43,1083.232,H,272
86H50,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,155,50,875.448,H,269
86J41,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,41,15.603,J,288
86J48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,157,48,193.873,J,277
86J48,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,48,193.873,J,272
86K45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,45,21.147,K,267
86K76,6001-10000 Lbs,1,1,4,5,0,5,6,1,1,1,1,180,76,127.61,K,334
86K9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,145,9,10.039,K,264
87A12,6000 lbs & Under,1,1,6,0,0,5,0,2,0,1,0,159,12,25.574,A,305
87A12,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,156,12,25.574,A,281
87B74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,146,74,8.38,B,262
87B74,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,156,74,8.38,B,287
87C41,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,151,41,15.781,C,263
87C47,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,166,47,104.468,C,302
87C47,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,157,47,104.468,C,287
87C50,6000 lbs & Under,1,1,2,0,0,4,0,2,0,1,0,153,50,19.793,C,262
87C50,6000 lbs & Under,2,2,5,0,0,6,0,1,0,1,0,159,50,19.793,C,262
87C6,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,151,6,41.643,C,272
87C9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,143,9,9.128,C,244
87D72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,72,111.902,D,272
87D72,Passenger Vehicle,2,2,6,0,0,4,0,1,0,1,0,159,72,111.902,D,289
8.70E+05,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,156,4,170.057,E,333
8.70E+05,6000 lbs & Under,3,3,2,0,0,5,0,1,0,1,0,155,4,170.057,E,263
8.70E+44,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,155,43,242.963,E,280
8.70E+44,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,163,43,242.963,E,291
87F75,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,164,75,488.054,F,291
87H45,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,151,45,4201.374,H,255
87H49,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,149,49,1225.372,H,271
87H73,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,142,73,1179.828,H,255
87H73,Passenger Vehicle,2,2,1,0,0,1,0,2,0,1,0,156,73,1179.828,H,309
87H8,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,8,2529.153,H,250
87J2,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,2,0,176,2,21.894,J,408
87J2,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,154,2,21.894,J,269
87J48,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,158,48,193.873,J,287
87K11,6001-10000 Lbs,1,1,4,0,0,4,0,1,0,1,0,165,11,31.545,K,353
87K11,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,142,11,31.545,K,254
87K13,6001-10000 Lbs,1,1,2,0,0,1,0,1,0,1,0,161,13,64.523,K,334
88B12,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,170,12,25.574,B,393
88B45,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,161,45,16.241,B,334
88B45,6001-10000 Lbs,2,2,4,2,0,5,1,1,1,1,1,169,45,16.241,B,338
88C49,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,166,49,8.113,C,330
88C49,6000 lbs & Under,2,2,6,0,0,4,0,2,0,1,0,158,49,8.113,C,305
88D43,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,150,43,43.767,D,262
88D47,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,154,47,1067.942,D,257
88D47,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,149,47,1067.942,D,265
8.80E+12,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,160,11,586.142,E,303
8.80E+42,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,149,41,423.241,E,261
8.80E+07,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,146,6,183.675,E,260
8.80E+09,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,174,8,412.312,E,401
8.80E+09,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,155,8,412.312,E,270
8.80E+10,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,9,266.866,E,262
88F2,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,147,2,445.429,F,241
88F4,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,154,4,298.22,F,262
88F4,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,4,298.22,F,264
88G75,6000 lbs & Under,1,1,3,0,0,6,0,2,0,1,0,149,75,1467.427,G,289
88H5,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,158,5,3256.058,H,276
88H82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,82,537.607,H,250
88J48,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,158,48,193.873,J,258
88K42,Passenger Vehicle,2,2,2,0,0,1,0,2,0,1,0,144,42,8.999,K,238
88K50,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,154,50,16.861,K,267
88K72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,72,9.325,K,273
88K73,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,73,23.917,K,273
88K73,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,143,73,23.917,K,254
89B50,Passenger Vehicle,1,1,1,0,0,1,0,1,0,1,0,148,50,7.396,B,274
89C9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,144,9,6.874,C,244
89C9,6000 lbs & Under,2,2,4,0,0,6,0,2,0,1,0,168,9,6.874,C,300
89D48,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,149,48,1467.867,D,273
89D74,Passenger Vehicle,1,1,2,0,0,7,0,2,0,1,0,154,74,28.981,D,272
8.90E+09,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,142,8,412.312,E,255
8.90E+09,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,165,8,412.312,E,353
8.90E+09,Passenger Vehicle,3,3,3,0,0,4,0,2,0,1,0,148,8,412.312,E,262
89F13,6001-10000 Lbs,1,1,2,0,0,1,0,1,0,1,0,162,13,147.217,F,298
89F43,6000 lbs & Under,2,2,7,0,0,6,0,1,0,1,0,143,43,302.138,F,262
89F6,Passenger Vehicle,1,1,U,0,0,4,0,2,0,1,0,150,6,452.88,F,262
89F76,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,76,137.981,F,272
89G5,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,158,5,2347.423,G,280
89G5,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,153,5,2347.423,G,262
89H2,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,2,2787.028,H,283
89H2,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,153,2,2787.028,H,281
89J4,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,4,47.876,J,245
89J45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,156,45,14.481,J,272
89J75,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,75,32.357,J,265
89K12,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,12,27.456,K,264
89K12,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,148,12,27.456,K,259
89K41,6001-10000 Lbs,2,2,2,0,0,5,0,2,0,1,0,170,41,19.108,K,302
89K41,Passenger Vehicle,3,3,2,0,0,7,0,1,0,1,0,154,41,19.108,K,257
89K47,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,154,47,88.995,K,270
89K49,Passenger Vehicle,1,1,8,0,0,8,0,1,0,1,0,119,49,9.936,K,255
89K72,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,151,72,13.048,K,264
89K73,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,73,23.917,K,264
89K79,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,147,79,6.608,K,257
89K81,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,153,81,55.684,K,272
89K82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,82,3.259,K,262
8A42,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,172,42,24.744,A,357
8.00E+03,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,150,3,137.027,E,265
8F12,6001-10000 Lbs,1,1,4,2,0,5,1,1,1,1,1,164,12,163.315,F,338
8F12,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,139,12,163.315,F,255
8F5,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,173,5,856.152,F,342
8F5,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,156,5,856.152,F,276
8F75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,75,1178.768,F,260
8F78,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,147,78,1703.58,F,237
8F78,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,143,78,1703.58,F,318
8F8,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,141,8,1207.665,F,239
8F9,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,158,9,1584.533,F,276
8F9,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,159,9,1584.533,F,290
8G4,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,149,4,652.958,G,271
8G43,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,43,685.995,G,261
8G43,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,150,43,685.995,G,270
8G50,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,155,50,557.087,G,272
8G6,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,6,293.466,G,262
8H13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,13,700.237,H,276
8H13,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,155,13,700.237,H,303
8H41,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,137,41,1737.564,H,255
8H41,Passenger Vehicle,2,2,4,0,0,4,0,2,0,1,0,157,41,1737.564,H,277
8H49,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,153,49,3138.149,H,267
8H73,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,148,73,9775.569,H,263
8H74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,74,534.85,H,272
8H74,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,152,74,534.85,H,262
8K45,6000 lbs & Under,1,1,3,0,0,1,0,1,0,1,0,159,45,33.088,K,276
8K47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,144,47,61.416,K,237
8K47,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,155,47,61.416,K,302
8K48,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,152,48,173.097,K,268
8K48,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,148,48,173.097,K,250
8K48,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,155,48,173.097,K,275
8K72,6001-10000 Lbs,1,1,2,0,0,5,0,1,0,1,0,166,72,13.762,K,303
8K76,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,137,76,119.713,K,312
8K76,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,136,76,119.713,K,312
8K81,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,145,81,27.292,K,249
90B6,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,147,6,24.069,B,269
90C11,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,139,11,39.916,C,255
90C4,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,156,4,27.357,C,333
90C45,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,155,45,26.231,C,280
90C45,6000 lbs & Under,2,2,2,0,0,4,0,2,0,1,0,158,45,26.231,C,272
90C45,6001-10000 Lbs,3,3,2,0,0,4,0,1,0,1,0,162,45,26.231,C,285
90C47,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,170,47,28.091,C,368
90D42,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,147,42,47.564,D,261
90D48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,48,1467.867,D,272
90D48,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,145,48,1467.867,D,246
90D9,6000 lbs & Under,2,2,7,0,0,4,0,2,0,1,0,148,9,48.443,D,271
9.00E+42,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,153,41,149.45,E,236
9.00E+42,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,162,41,149.45,E,285
9.00E+42,Passenger Vehicle,3,3,7,0,0,3,0,1,0,1,0,158,41,149.45,E,289
9.00E+50,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,49,95.43,E,263
9.00E+50,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,175,49,95.43,E,365
9.00E+06,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,156,5,232.204,E,272
90F2,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,2,163.095,F,259
90F43,6000 lbs & Under,1,1,6,0,0,5,0,2,0,1,0,155,43,302.138,F,284
90F43,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,156,43,302.138,F,276
90F43,Passenger Vehicle,3,3,4,0,0,4,0,1,0,1,0,155,43,302.138,F,281
90F72,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,174,72,263.586,F,348
90F76,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,149,76,137.981,F,284
90F82,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,82,203.725,F,262
90F82,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,147,82,203.725,F,260
90G12,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,160,12,543.852,G,305
90H13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,13,477.036,H,272
90H8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,8,2639.26,H,264
90K50,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,50,9.63,K,291
90K50,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,153,50,9.63,K,279
90K75,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,143,75,32.67,K,260
90K81,Passenger Vehicle,1,1,6,0,0,4,0,2,0,1,0,158,81,83.996,K,285
91C47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,47,28.091,C,262
91D8,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,145,8,138.115,D,247
91D81,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,146,81,95.154,D,277
9.10E+13,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,153,12,59.163,E,279
9.10E+13,Passenger Vehicle,2,2,3,0,0,1,0,1,0,1,0,154,12,59.163,E,257
91F11,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,11,1241.386,F,255
91F45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,45,2007.815,F,273
91F45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,45,2007.815,F,262
91F9,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,146,9,362.729,F,263
91F9,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,142,9,362.729,F,260
91G41,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,148,41,687.383,G,284
91G41,Passenger Vehicle,3,3,2,0,0,4,0,2,0,1,0,143,41,687.383,G,260
91G42,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,151,42,598.715,G,270
91G43,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,152,43,843.676,G,280
91G43,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,147,43,843.676,G,319
91G5,6000 lbs & Under,1,1,2,0,0,4,0,2,0,1,0,153,5,654.684,G,265
91G5,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,157,5,654.684,G,281
91G72,6001-10000 Lbs,3,3,4,0,0,5,0,1,0,2,0,172,72,306.324,G,395
91G73,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,155,73,701.178,G,280
91G75,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,149,75,4773.994,G,262
91G79,6001-10000 Lbs,1,1,7,0,0,1,0,1,0,1,0,156,79,632.674,G,282
91H13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,13,477.036,H,263
91H49,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,151,49,1058.694,H,263
91K50,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,151,50,9.63,K,268
91K74,6000 lbs & Under,1,1,3,0,0,3,0,1,0,1,0,140,74,9.057,K,220
92A75,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,75,48.02,A,262
92A75,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,174,75,48.02,A,348
92B2,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,2,61.511,B,257
92B76,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,149,76,110.926,B,258
92C41,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,41,29.244,C,272
92C49,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,154,49,15.503,C,272
92C79,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,150,79,6.985,C,251
9.20E+13,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,160,12,59.163,E,287
9.20E+13,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,145,12,59.163,E,247
9.20E+51,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,152,50,131.349,E,270
9.20E+73,6000 lbs & Under,1,1,3,0,0,1,0,2,0,1,0,150,72,129.99,E,248
9.20E+73,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,150,72,129.99,E,262
9.20E+74,Passenger Vehicle,2,2,2,0,0,5,0,2,0,1,0,155,73,138.223,E,280
9.20E+75,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,173,74,69.437,E,357
9.20E+75,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,156,74,69.437,E,281
92F8,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,8,556.471,F,254
92H4,6000 lbs & Under,1,1,6,0,0,4,0,1,0,1,0,160,4,844.866,H,285
92H4,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,4,844.866,H,260
92H4,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,155,4,844.866,H,277
92H43,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,43,1357.439,H,272
92H5,6000 lbs & Under,3,3,2,0,0,5,0,1,0,1,0,154,5,1486.365,H,270
92H9,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,155,9,1059.944,H,282
92J48,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,148,48,209.262,J,320
92J48,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,48,209.262,J,267
92J82,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,82,3.445,J,272
92K11,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,149,11,31.545,K,275
92K11,6000 lbs & Under,3,3,2,0,0,5,0,2,0,1,0,142,11,31.545,K,272
92K13,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,161,13,64.523,K,298
92K45,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,45,21.147,K,264
92K47,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,163,47,41.024,K,299
93B43,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,43,33.143,B,273
93D11,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,11,59.305,D,260
93D2,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,2,136.12,D,271
93D2,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,2,136.12,D,260
93D47,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,147,47,178.356,D,272
93D75,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,147,75,767.91,D,258
9.30E+50,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,149,49,415.79,E,262
9.30E+50,Passenger Vehicle,2,2,3,0,0,6,0,2,0,1,0,150,49,415.79,E,272
9.30E+80,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,155,79,107.899,E,257
93F4,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,142,4,241.345,F,263
93F4,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,153,4,241.345,F,262
93F74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,151,74,167.629,F,263
93F82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,141,82,174.342,F,232
93F82,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,155,82,174.342,F,269
93G12,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,143,12,184.539,G,312
93G13,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,168,13,597.475,G,300
93G6,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,6,307.453,G,261
93G72,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,72,364.697,G,282
